file_id	-	total_length	rep_type	relaxase_type	mpf_type	orit_type	PredictedMobility
AI2975_v1_c3	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI2975_v1_c4	G730	3991	ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI2975_v1_c5	G731	3670	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI2975_v1_c6	G732	3516	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI2975_v1_c7	G733	2058	ColRNAI_rep_cluster_1993	-	-	-	Non-mobilizable
AI2975_v1_c8	G734	1949	ColRNAI_rep_cluster_1987	-	-	MOBP	Mobilizable
AI2975_v1_c9	G735	1551	ColRNAI_rep_cluster_1885	-	-	MOBP,MOB_unknown	Mobilizable
AI2976_v1_c1	-	5378932	-	-	-	-	Non-mobilizable
AI2976_v1_c10	G938	1551	ColRNAI_rep_cluster_1885	-	-	MOBP,MOB_unknown	Mobilizable
AI2976_v1_c2	G1	287261	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI2976_v1_c3	G1	242274	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI2976_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI2976_v1_c5	G736	3991	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI2976_v1_c6	G737	3670	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI2976_v1_c7	G738	3516	ColRNAI_rep_cluster_1987	MOBP,MOBP	-	MOBP	Mobilizable
AI2976_v1_c8	G739	2058	ColRNAI_rep_cluster_1993	-	-	-	Non-mobilizable
AI2976_v1_c9	G740	1949	ColRNAI_rep_cluster_1987	-	-	MOBP	Mobilizable
AI2977_v1_c1	-	5335903	-	-	MPF_T	-	Non-mobilizable
AI2977_v1_c2	G1	151958	IncFIB,IncFII,IncFII	-	-	-	Non-mobilizable
AI2977_v1_c3	G1	48342	IncR	MOBP,MOBF	MPF_T	MOBF	Conjugative
AI2978_v1_c1	-	5108986	-	MOBP,MOBP	-	-	Mobilizable
AI2978_v1_c10	G939	322	-	-	-	-	Non-mobilizable
AI2978_v1_c11	-	290	-	-	-	-	Non-mobilizable
AI2978_v1_c12	-	151	-	-	-	-	Non-mobilizable
AI2978_v1_c13	-	149	-	-	-	-	Non-mobilizable
AI2978_v1_c14	-	102	-	-	-	-	Non-mobilizable
AI2978_v1_c2	G1	73942	IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative
AI2978_v1_c3	G1	67252	IncFIB,IncFIA,ColRNAI_rep_cluster_1291	-	-	-	Non-mobilizable
AI2978_v1_c4	G1007	5167	ColRNAI_rep_cluster_1291	MOBQ	-	-	Mobilizable
AI2978_v1_c5	G741	4064	rep_cluster_1785	MOBQ	-	MOBQ,MOBQ	Mobilizable
AI2978_v1_c6	G742	3670	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI2978_v1_c7	G743	1949	ColRNAI_rep_cluster_1987	-	-	MOBP	Mobilizable
AI2978_v1_c8	G744	1902	ColRNAI_rep_cluster_1885	-	-	MOBP	Mobilizable
AI2978_v1_c9	G745	1783	ColRNAI_rep_cluster_1993	-	-	-	Non-mobilizable
AI2979_v1_c1	-	5239836	-	MOBP	-	-	Mobilizable
AI2979_v1_c2	G1	307418	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI2979_v1_c3	G1	215849	IncFIB,IncU,rep_cluster_1150	-	-	-	Non-mobilizable
AI2979_v1_c4	G1	71841	IncR,IncFIA	-	-	-	Non-mobilizable
AI2979_v1_c5	G1	40424	IncP,IncU	MOBP	-	-	Mobilizable
AI2980_v2_c1	-	5237949	-	MOBP	-	-	Mobilizable
AI2980_v2_c2	G1	278362	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI2980_v2_c3	G1	40509	IncP,IncU	MOBP	-	-	Mobilizable
AI2980_v2_c4	G1	23908	-	-	-	-	Non-mobilizable
AI2981_v1_c1	-	4862596	-	MOBP	-	-	Mobilizable
AI2981_v1_c2	G1	130092	IncFIB,IncQ1	MOBF	-	-	Mobilizable
AI2981_v1_c3	G1	90448	IncI1	MOBP	MPF_I	MOBP	Conjugative
AI2981_v1_c4	G1	78039	IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI2981_v1_c5	G1	58272	IncFIIA,IncFII	MOBF	MPF_F	-	Conjugative
AI2981_v1_c6	-	4074	rep_cluster_1778	-	-	MOBQ,MOBQ	Mobilizable
AI2981_v1_c7	G1097	2442	-	-	-	-	Non-mobilizable
AI2982_v1_c1	-	5244904	-	MOBP	-	-	Mobilizable
AI2982_v1_c2	G1	343925	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI2982_v1_c3	G1	40815	IncP,IncU	MOBP	-	-	Mobilizable
AI2983_v1_c1	-	4919202	-	-	-	-	Non-mobilizable
AI2983_v1_c2	G1	213376	IncFIB	MOBF	MPF_F	-	Conjugative
AI2983_v1_c3	G746	38355	rep_cluster_658,IncU	-	-	-	Non-mobilizable
AI2984_v2_c1	-	4737046	-	-	-	-	Non-mobilizable
AI2984_v2_c2	G1	266951	IncFII,IncFIB	MOBF	MPF_F	-	Conjugative
AI2984_v2_c3	G1	97999	-	MOBP	MPF_T	-	Conjugative
AI2984_v2_c4	G747	6134	-	-	-	-	Non-mobilizable
AI2984_v2_c5	G748	4783	-	MOBP,MOBP	-	MOBP	Mobilizable
AI2984_v2_c6	G749	1917	ColRNAI_rep_cluster_1987	-	-	MOBP	Mobilizable
AI2985_v1_c1	-	5239835	-	MOBP	-	-	Mobilizable
AI2985_v1_c2	G1	307418	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI2985_v1_c3	G1	214782	IncFIB,IncU,rep_cluster_1150	-	-	-	Non-mobilizable
AI2985_v1_c4	G1	77488	IncFIA,IncR	-	-	-	Non-mobilizable
AI2985_v1_c5	G1	40730	IncP,IncU	MOBP	-	-	Mobilizable
AI2989_v1_c1	-	5328270	-	-	MPF_T	-	Non-mobilizable
AI2989_v1_c2	G1	202877	IncFIB,IncFII,IncFII	-	MPF_F	-	Non-mobilizable
AI2989_v1_c3	G1	65498	IncL/M	MOBP	MPF_I	-	Conjugative
AI2989_v1_c4	G1	62634	IncR	MOBF,MOBP	MPF_T	MOBF	Conjugative
AI2991_v1_c1	-	3155947	-	-	-	-	Non-mobilizable
AI2991_v1_c10	G750	2496	ColRNAI_rep_cluster_1987	-	-	MOBP,MOB_unknown	Mobilizable
AI2991_v1_c11	G1024	2169	-	-	-	-	Non-mobilizable
AI2991_v1_c12	-	1168	-	-	-	-	Non-mobilizable
AI2991_v1_c13	G751	1156	-	-	-	-	Non-mobilizable
AI2991_v1_c14	G752	1103	-	-	-	-	Non-mobilizable
AI2991_v1_c2	-	2687887	-	-	-	-	Non-mobilizable
AI2991_v1_c3	G1	156119	IncFIB,IncFII,IncFII	-	-	-	Non-mobilizable
AI2991_v1_c4	G1	80364	IncL/M	MOBP	MPF_I	-	Conjugative
AI2991_v1_c5	-	37969	-	-	-	-	Non-mobilizable
AI2991_v1_c6	-	23460	-	-	-	-	Non-mobilizable
AI2991_v1_c7	G1025	7805	-	-	-	-	Non-mobilizable
AI2991_v1_c8	G753	6396	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI2991_v1_c9	G754	3223	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI2992_v5_c1	-	4733345	-	-	-	-	Non-mobilizable
AI2992_v5_c2	G1	311068	IncH,rep_cluster_1088	MOBH	MPF_F	MOBH	Conjugative
AI2992_v5_c3	G755	5825	ColRNAI_rep_cluster_1987	-	-	MOBP	Mobilizable
AI2992_v5_c4	G756	3906	ColRNAI_rep_cluster_1987	MOBP,MOBP	-	MOBP	Mobilizable
AI2992_v5_c5	G757	3223	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI2993_v1_c1	-	5323112	-	-	MPF_T	-	Non-mobilizable
AI2993_v1_c2	G1	101467	rep_cluster_1418,IncFII	MOBP	MPF_I	-	Conjugative
AI2993_v1_c3	G1	74813	IncR	MOBP	-	-	Mobilizable
AI2993_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI2993_v1_c5	G15	54404	rep_cluster_1	-	-	-	Non-mobilizable
AI2993_v1_c6	G758	7926	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI2993_v1_c7	G759	4715	ColRNAI_rep_cluster_1857	-	-	MOBP,MOB_unknown	Mobilizable
AI2993_v1_c8	G760	4167	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI2994_v1_c1	-	4933882	-	-	-	-	Non-mobilizable
AI2994_v1_c2	G1	169171	IncFIB,IncFIIA,IncFII	MOBF	MPF_F	MOBP,MOBP	Conjugative
AI2994_v1_c3	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI2994_v1_c4	-	9432	-	-	-	-	Non-mobilizable
AI2994_v1_c5	G761	6039	ColRNAI_rep_cluster_1291	MOBQ	-	-	Mobilizable
AI2996_v1_c1	-	5293786	-	-	MPF_T	-	Non-mobilizable
AI2996_v1_c2	G1	103689	rep_cluster_1418,IncFII	MOBP	MPF_I	-	Conjugative
AI2996_v1_c3	G1	83975	IncR	MOBP	-	-	Mobilizable
AI2996_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI2996_v1_c5	G15	55181	rep_cluster_1	-	-	-	Non-mobilizable
AI2996_v1_c6	G762	7926	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI2996_v1_c7	G763	4715	ColRNAI_rep_cluster_1857	-	-	MOB_unknown,MOBP	Mobilizable
AI2996_v1_c8	G764	4167	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI2996_v1_c9	G1053	2674	-	-	-	-	Non-mobilizable
AI2998_v1_c1	-	5294552	-	-	MPF_T	-	Non-mobilizable
AI2998_v1_c2	G1	103689	rep_cluster_1418,IncFII	MOBP	MPF_I	-	Conjugative
AI2998_v1_c3	G1	83975	IncR	MOBP	-	-	Mobilizable
AI2998_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI2998_v1_c5	G15	55181	rep_cluster_1	-	-	-	Non-mobilizable
AI2998_v1_c6	G765	7926	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI2998_v1_c7	G766	4715	ColRNAI_rep_cluster_1857	-	-	MOBP,MOB_unknown	Mobilizable
AI2998_v1_c8	G767	4167	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI2998_v1_c9	G948	2674	-	-	-	-	Non-mobilizable
AI2999_v1_c1	-	4886885	-	-	-	-	Non-mobilizable
AI2999_v1_c2	G1	72965	IncFIIA,IncFII	MOBF	MPF_F	MOBF	Conjugative
AI2999_v1_c3	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3000_v1_c1	-	5334591	-	-	MPF_T	-	Non-mobilizable
AI3000_v1_c2	G1	117442	rep_cluster_1418,IncFII	MOBP	MPF_I	-	Conjugative
AI3000_v1_c3	G1	65762	IncR	MOBP	-	-	Mobilizable
AI3000_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3000_v1_c5	G15	53996	rep_cluster_3	-	-	-	Non-mobilizable
AI3000_v1_c6	G768	7926	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3000_v1_c7	G769	4715	ColRNAI_rep_cluster_1857	-	-	MOB_unknown,MOBP	Mobilizable
AI3000_v1_c8	G770	4167	rep_cluster_2050	-	-	-	Non-mobilizable
AI3000_v1_c9	G1008	2674	-	-	-	-	Non-mobilizable
AI3001_v1_c1	-	5411636	-	-	-	-	Non-mobilizable
AI3001_v1_c2	G1	246978	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3001_v1_c3	G1	186844	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3001_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3001_v1_c5	G771	3991	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3001_v1_c6	G772	3223	ColRNAI_rep_cluster_1987	MOBP	-	-	Mobilizable
AI3002_v1_c1	-	5375577	-	-	-	-	Non-mobilizable
AI3002_v1_c10	G773	1105	-	-	-	-	Non-mobilizable
AI3002_v1_c11	G774	919	-	-	-	-	Non-mobilizable
AI3002_v1_c12	G775	823	-	-	-	-	Non-mobilizable
AI3002_v1_c13	G776	711	-	-	-	-	Non-mobilizable
AI3002_v1_c14	G777	628	-	-	-	-	Non-mobilizable
AI3002_v1_c15	G778	628	-	-	-	-	Non-mobilizable
AI3002_v1_c16	G779	543	-	-	-	-	Non-mobilizable
AI3002_v1_c17	G780	528	-	-	-	-	Non-mobilizable
AI3002_v1_c18	G781	446	-	-	-	-	Non-mobilizable
AI3002_v1_c19	G782	430	-	-	-	-	Non-mobilizable
AI3002_v1_c2	G1	182340	-	MOBH	MPF_F	-	Conjugative
AI3002_v1_c20	G783	318	-	-	-	-	Non-mobilizable
AI3002_v1_c21	G784	316	-	-	-	-	Non-mobilizable
AI3002_v1_c22	G785	271	-	-	-	-	Non-mobilizable
AI3002_v1_c23	G786	269	-	-	-	-	Non-mobilizable
AI3002_v1_c24	G787	269	-	-	-	-	Non-mobilizable
AI3002_v1_c25	G788	226	-	-	-	-	Non-mobilizable
AI3002_v1_c26	G789	223	-	-	-	-	Non-mobilizable
AI3002_v1_c27	-	217	-	-	-	-	Non-mobilizable
AI3002_v1_c28	-	217	-	-	-	-	Non-mobilizable
AI3002_v1_c29	-	174	-	-	-	-	Non-mobilizable
AI3002_v1_c3	G1	95851	rep_cluster_1150	-	MPF_F	-	Non-mobilizable
AI3002_v1_c30	-	169	-	-	-	-	Non-mobilizable
AI3002_v1_c31	-	130	-	-	-	-	Non-mobilizable
AI3002_v1_c32	-	116	-	-	-	-	Non-mobilizable
AI3002_v1_c33	-	104	-	-	-	-	Non-mobilizable
AI3002_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3002_v1_c5	G790	3991	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3002_v1_c6	G791	3223	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI3002_v1_c7	G792	2793	-	-	-	-	Non-mobilizable
AI3002_v1_c8	G793	1433	-	-	-	-	Non-mobilizable
AI3002_v1_c9	G794	1238	-	-	-	-	Non-mobilizable
AI3003_v1_c1	-	5435288	-	-	-	-	Non-mobilizable
AI3003_v1_c2	G1	307958	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3003_v1_c3	G1	173632	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3003_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3003_v1_c5	G795	3991	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3003_v1_c6	G796	3223	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI3004_v1_c1	-	5362932	-	-	-	-	Non-mobilizable
AI3004_v1_c2	G1	296344	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3004_v1_c3	G1	195692	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3004_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3004_v1_c5	G797	4768	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3004_v1_c6	G798	3223	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI3006_v1_c1	-	5375121	-	-	-	-	Non-mobilizable
AI3006_v1_c2	G1	295607	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3006_v1_c3	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3006_v1_c4	G799	3991	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3006_v1_c5	G800	3223	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI3007_v1_c1	-	5424342	-	-	MPF_T	-	Non-mobilizable
AI3007_v1_c2	G1	215903	IncFIB,rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative
AI3007_v1_c3	G1	41949	IncFIB	MOBP	-	-	Mobilizable
AI3007_v1_c4	G993	5838	-	MOBP	-	-	Mobilizable
AI3007_v1_c5	G801	4714	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3007_v1_c6	G802	4052	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI3008_v1_c1	-	5377366	-	-	MPF_T	-	Non-mobilizable
AI3008_v1_c10	G803	3479	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3008_v1_c11	G1040	2352	-	-	-	-	Non-mobilizable
AI3008_v1_c12	G1046	2338	-	-	-	-	Non-mobilizable
AI3008_v1_c13	G1054	831	-	-	-	-	Non-mobilizable
AI3008_v1_c14	-	437	-	-	-	-	Non-mobilizable
AI3008_v1_c15	-	318	-	-	-	-	Non-mobilizable
AI3008_v1_c16	-	207	-	-	-	-	Non-mobilizable
AI3008_v1_c2	G1	121126	IncFIB	-	-	-	Non-mobilizable
AI3008_v1_c3	G1	91795	rep_cluster_1418,IncFII	MOBF	MPF_F	-	Conjugative
AI3008_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3008_v1_c5	G1	37802	IncFIB	MOBP	-	-	Mobilizable
AI3008_v1_c6	-	33287	-	-	-	-	Non-mobilizable
AI3008_v1_c7	G949	5838	-	MOBP	-	-	Mobilizable
AI3008_v1_c8	G804	4714	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3008_v1_c9	G805	4052	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI3009_v1_c1	-	5379240	-	-	-	-	Non-mobilizable
AI3009_v1_c2	G1	305222	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3009_v1_c3	G1	171349	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3009_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3009_v1_c5	G806	3991	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3010_v1_c1	-	5123431	-	-	-	-	Non-mobilizable
AI3010_v1_c2	G1	131788	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3010_v1_c3	G1	51757	IncN	MOBF	MPF_T	MOBF	Conjugative
AI3010_v1_c4	G807	4375	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3011_v1_c1	-	5389685	-	MOBC,MOBP	MPF_T	-	Conjugative
AI3011_v1_c2	G1	190281	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3011_v1_c3	G1	48441	IncL/M	-	MPF_I	-	Non-mobilizable
AI3011_v1_c4	G808	10122	ColRNAI_rep_cluster_1857	MOBC	-	-	Mobilizable
AI3011_v1_c5	G809	6285	rep_cluster_2050	-	-	MOBP	Mobilizable
AI3011_v1_c6	G810	5602	ColRNAI_rep_cluster_1857	MOBP	-	-	Mobilizable
AI3012_v1_c1	-	3102077	rep_cluster_1527	-	-	-	Non-mobilizable
AI3012_v1_c2	-	2884387	-	-	-	-	Non-mobilizable
AI3012_v1_c3	G1	42657	IncR	MOBP	-	-	Mobilizable
AI3012_v1_c4	-	37836	-	-	-	-	Non-mobilizable
AI3012_v1_c5	G811	2511	ColRNAI_rep_cluster_1987	-	-	MOB_unknown	Mobilizable
AI3012_v1_c6	G812	1112	-	-	-	-	Non-mobilizable
AI3012_v1_c7	-	152	-	-	-	-	Non-mobilizable
AI3013_v2_c1	-	4692951	-	-	-	-	Non-mobilizable
AI3013_v2_c2	G1	281280	IncH,rep_cluster_1088	MOBH	MPF_F	MOBH	Conjugative
AI3013_v2_c3	G1	196573	IncFII,IncFIB	MOBF	MPF_F	-	Conjugative
AI3013_v2_c4	G1	78017	IncFIB,IncFIA	-	-	-	Non-mobilizable
AI3013_v2_c5	G813	4550	ColRNAI_rep_cluster_1987	MOBP	-	MOBP	Mobilizable
AI3013_v2_c6	G814	2495	ColRNAI_rep_cluster_1987	-	-	MOB_unknown	Mobilizable
AI3018_v1_c1	-	5214711	-	-	-	-	Non-mobilizable
AI3018_v1_c2	G1	201250	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3018_v1_c3	G1009	108959	-	-	-	-	Non-mobilizable
AI3018_v1_c4	G1	84462	IncI1	MOBP	MPF_I	MOBP	Conjugative
AI3018_v1_c5	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3018_v1_c6	G1	63418	rep_cluster_1418,IncR	-	-	-	Non-mobilizable
AI3018_v1_c7	G15	53928	rep_cluster_1	-	-	-	Non-mobilizable
AI3018_v1_c8	G1026	3751	ColRNAI_rep_cluster_1291	MOBQ	-	-	Mobilizable
AI3021_v1_c1	-	5437269	-	-	MPF_T	-	Non-mobilizable
AI3021_v1_c2	G1	246621	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3021_v1_c3	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3021_v1_c4	G15	53196	rep_cluster_1	-	-	-	Non-mobilizable
AI3021_v1_c5	G1	51776	IncR,IncFIA	-	-	-	Non-mobilizable
AI3021_v1_c6	G815	1934	ColRNAI_rep_cluster_1993	-	-	-	Non-mobilizable
AI3023_v5_c1	-	5293679	-	-	MPF_T	-	Non-mobilizable
AI3023_v5_c2	G1	49816	IncR,rep_cluster_1418	-	-	-	Non-mobilizable
AI3024_v1_c1	-	5276461	-	-	-	-	Non-mobilizable
AI3024_v1_c2	G1	227227	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3024_v1_c3	G1	113903	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3024_v1_c4	G1	60602	IncR	-	-	-	Non-mobilizable
AI3024_v1_c5	G816	2058	ColRNAI_rep_cluster_1993	-	-	-	Non-mobilizable
AI3025_v1_c1	-	5299795	-	-	-	-	Non-mobilizable
AI3025_v1_c2	G1	319173	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3025_v1_c3	G1	178274	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3025_v1_c4	G28	109837	IncFIB	-	-	-	Non-mobilizable
AI3025_v1_c5	G1	45820	IncR	-	-	-	Non-mobilizable
AI3025_v1_c6	G817	4163	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3025_v1_c7	G1041	2077	Inc13	-	-	-	Non-mobilizable
AI3025_v1_c8	G818	2058	ColRNAI_rep_cluster_1993	-	-	-	Non-mobilizable
AI3027_v1_c1	-	5353337	-	-	MPF_T	-	Non-mobilizable
AI3027_v1_c2	G1	156895	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3027_v1_c3	G1	68475	IncL/M	MOBP	MPF_I	-	Conjugative
AI3027_v1_c4	G1	55511	IncR	MOBP,MOBF	MPF_T	MOBF	Conjugative
AI3027_v1_c5	G819	14263	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3027_v1_c6	G820	8722	-	-	-	-	Non-mobilizable
AI3027_v1_c7	G821	1327	-	-	-	-	Non-mobilizable
AI3028_v1_c1	-	5394027	-	-	-	-	Non-mobilizable
AI3028_v1_c2	G1	195692	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3028_v1_c3	G1	65499	IncL/M	MOBP	MPF_I	-	Conjugative
AI3028_v1_c4	G822	2927	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3030_v1_c1	-	5296297	-	-	-	-	Non-mobilizable
AI3030_v1_c2	G1	187217	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3030_v1_c3	G1	65499	IncL/M	MOBP	MPF_I	-	Conjugative
AI3031_v1_c1	-	5319064	-	-	MPF_T	-	Non-mobilizable
AI3031_v1_c2	G1	247093	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3031_v1_c3	G1	102385	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3031_v1_c4	-	28680	-	-	-	-	Non-mobilizable
AI3031_v1_c5	G823	3991	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3031_v1_c6	G824	768	-	-	-	-	Non-mobilizable
AI3034_v1_c1	-	5298405	-	-	-	-	Non-mobilizable
AI3034_v1_c2	G1	155325	IncFIB,IncFII	MOBP	-	-	Mobilizable
AI3034_v1_c3	G1	64314	IncL/M	MOBP	MPF_I	-	Conjugative
AI3035_v5_c1	-	5310208	-	-	-	-	Non-mobilizable
AI3035_v5_c2	G1	161541	IncFIB,IncU,rep_cluster_1150	-	-	-	Non-mobilizable
AI3035_v5_c3	G1	91598	IncR,IncFIA,rep_cluster_1418	-	-	-	Non-mobilizable
AI3035_v5_c4	G1	57191	IncL/M	MOBP	MPF_I	-	Conjugative
AI3035_v5_c5	G825	4167	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
AI3035_v5_c6	G1010	1335	-	-	-	MOBP	Mobilizable
AI3036_v1_c1	-	5364299	-	-	-	-	Non-mobilizable
AI3036_v1_c2	G1	182093	IncFIB,IncFII,IncFII	MOBF	MPF_F	-	Conjugative
AI3036_v1_c3	G1	83793	rep_cluster_1418,IncR,IncFIA	-	-	-	Non-mobilizable
AI3036_v1_c4	G1	64718	IncL/M	MOBP	MPF_I	-	Conjugative
AI3036_v1_c5	G826	5379	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3036_v1_c6	G827	3541	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3037_v1_c1	-	5308325	-	-	-	-	Non-mobilizable
AI3037_v1_c2	G1	269451	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3037_v1_c3	G1	102377	rep_cluster_1418,IncR	-	-	-	Non-mobilizable
AI3037_v1_c4	G828	4167	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3037_v1_c5	G829	3897	ColRNAI_rep_cluster_1987,rep_cluster_2050	-	-	-	Non-mobilizable
AI3038_v1_c1	-	4731638	-	-	-	-	Non-mobilizable
AI3038_v1_c2	G1	63570	IncL/M	MOBP	MPF_I	-	Conjugative
AI3038_v1_c3	-	4183	-	-	-	-	Non-mobilizable
AI3038_v1_c4	G830	2495	ColRNAI_rep_cluster_1987	-	-	MOB_unknown	Mobilizable
AI3038_v1_c5	G831	2317	ColRNAI_rep_cluster_1987	-	-	MOBP	Mobilizable
AI3039_v1_c1	-	5374704	-	-	-	-	Non-mobilizable
AI3039_v1_c10	G832	1551	ColRNAI_rep_cluster_1885	-	-	MOBP,MOB_unknown	Mobilizable
AI3039_v1_c2	G1	308562	rep_cluster_1150	MOBH	MPF_F	-	Conjugative
AI3039_v1_c3	G1	240138	IncFIB,IncFII	MOBF	MPF_F	-	Conjugative
AI3039_v1_c4	G1	63589	IncL/M	MOBP	MPF_I	-	Conjugative
AI3039_v1_c5	G833	3991	rep_cluster_2050,ColRNAI_rep_cluster_1987	-	-	-	Non-mobilizable
